ticker,risk_free_rate,trend,iv_env,signal_rating,recommended_structure,adx,rsi,pcr,rel_volume,macd_trend,spot,prev_close,price_change,price_change_pct,macd_hist,iv_rank_proxy,expiry,dte,weekly_trend,ema200,ema200_position,news_sentiment,news_headlines,news_bullish,news_bearish,analyst_buy,analyst_hold,analyst_sell,analyst_net_score,analyst_label,div_ex_date,div_days_to_ex,div_yield,div_in_window,short_interest,vol_skew_put_iv,vol_skew_call_iv,vol_skew_pct,pcr_sentiment,unusual_activity,vol_oi_ratio,call_oi,put_oi,oi_delta_calls,oi_delta_puts,back_expiry,back_dte,iv_term_shape,iv_term_note,iv_front_iv,iv_back_iv,iv_edge_pct,atm_iv,hv20,iv_premium,iv_discount,iv_hv_ratio,regime,signal_score,signal_notes,status,structure,recommended,details,pop,ev,max_profit,meets_min_profit,max_loss,meets_max_loss,net_delta,net_theta,net_gamma,net_vega,is_credit,long_strike,short_strike,spot_at_entry,profit_target,capital_required,gamma_penalty,div_warning,div_penalty,proximity_penalty,signal_score_adj,put_long_strike,put_short_strike,call_short_strike,call_long_strike
QBTS,0.03668,Range-bound,Low,Neutral,No Trade,13.3,45.9,0.99,0.71,Bearish,22.53,23.5,-0.97,-4.13,-0.262,13.5,2026-07-17,15,Range-bound,22.06,above,Bullish,"['D-Wave Quantum (QBTS) Secures NSF Grant For Yale Led Fault Tolerance Research', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'Wall Street Loves Quantinuum Stock: Is it a Buy on the Post-IPO Rally?', 'D-Wave Secures NSF Grant for Yale University-Led ERASE Initiative', 'Quantum Computing’s Cash Crisis: Which Players Can Actually Survive the Long Game?']",1,0,0,0,0,0.0,N/A,,,,False,17.15,0.9335,0.9569,-2.34,Neutral,False,0.11,56149,55644,0.0,0.0,2026-08-14,43,Contango,Front IV 93% < Back IV 101% (-7.9%) — normal term structure; calendar spread has no vol-edge advantage,0.9336,1.014,-7.9,0.9336,1.0398,-0.1062,True,0.898,chop,0.312,['IV discount -10.6% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Diagonal Spread,False,Range-bound market — diagonal spread needs a directional bias (Uptrend or Downtrend),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Credit Spread,False,"SELL 830.0P / BUY 820.0P - wide bid/ask spread gives net credit ~$-0.30 (<=0), not tradeable as a credit spread",,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Cash Secured Put,False,"SELL 830.0P (delta -0.21, credit ~$28.00, breakeven $802.00, max loss $802.00/share if stock → 0, max profit $28.00 meets $0.20 min) | take-profit target ~$25.20 (90% of max profit)",79.4,,28.0,True,802.0,,0.206,2.1187,-0.0013,-0.5633,True,,830.0,975.56,25.2,80200.0,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Covered Call,False,No liquid short call found in target delta range,,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Credit Spread,False,No strikes found in target delta range,,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Iron Condor,False,Missing put or call credit spread leg — no valid strikes in delta range,,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Debit Spread,False,No strikes found in target delta ranges,,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Debit Spread,False,"BUY 990.0P / SELL 810.0P (long delta -0.48, debit ~$68.35, width $180, max profit $111.65 meets $0.20 min, max loss $68.35 exceeds $1.20 risk cap) | take-profit target ~$100.48 (90% of max profit)",48.2,18.429,111.65,True,68.35,False,-0.303,-0.7381,0.000768,0.2707,False,990.0,810.0,975.56,100.485,6835.0,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Jade Lizard,False,Could not build naked short put + call credit spread legs (missing/illiquid strikes),,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Calendar Spread,True,"SELL 980.0C (2026-07-17, 15d) / BUY 980.0C (2026-08-14, 43d) - debit ~$58.85, front IV 105% vs back IV 100% (favorable (front IV > back IV - selling richer near-term vol)). Max loss ~debit if price moves far from 980.0 before 2026-07-17; profit zone is near 980.0 as the front-month decays faster, max loss $58.85 exceeds $1.20 risk cap.",,,,,58.85,False,0.036,1.2277,-0.000734,0.531,False,,,,,5885.0,0.0,True,0.3,0.0,-0.3,,,,
MU,0.03668,Range-bound,Low,Weak,No Trade,20.2,49.0,1.78,1.03,Bearish,975.56,1032.28,-56.72,-5.49,-20.838,22.8,2026-07-17,15,Uptrend,525.61,above,Mixed,"['What a weak jobs report means for crypto', 'Veteran manager sends blunt take on buying the June swoon in July', 'US Equity Indexes Rise This Week as Mag-7 Gains Help Offset Chipmakers-Led Decline in Technology', 'Micron (MU) Stock Gets Fair Value Boost On AI Contract And Margin Optimism', 'Jim Cramer Just Named His Favorite Stock, and It’s the Comeback Nobody Saw Coming']",1,1,0,0,0,0.0,N/A,2026-07-06,4.0,5.0,True,3.69,1.0736,1.0401,3.35,Bearish,False,0.35,40714,72635,5148.0,1660.0,2026-08-14,43,Backwardation,"Front IV 105% > Back IV 100% (+5.5%) — near-term vol premium, ideal for calendar/diagonal: selling richer front-month vol",1.0504,0.996,5.5,1.0504,1.3548,-0.3045,True,0.775,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.4% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Diagonal Spread,False,Range-bound market — diagonal spread needs a directional bias (Uptrend or Downtrend),,,,,,,,,,,,,,,,,0.0,True,0.3,0.0,-0.3,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Put Credit Spread,False,"SELL 43.0P / BUY 40.0P (short delta -0.21, credit ~$0.39, width $3, credit/width 13%, need >=25%, max profit $0.39 meets $0.20 min, max loss $2.61 exceeds $1.20 risk cap) | take-profit target ~$0.35 (90% of max profit)",78.8,-0.247,0.39,True,2.61,False,0.084,0.0222,-0.009506,-0.0081,True,40.0,43.0,49.12,0.351,261.0,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Cash Secured Put,False,"SELL 43.0P (delta -0.21, credit ~$1.11, breakeven $41.89, max loss $41.89/share if stock → 0, max profit $1.11 meets $0.20 min) | take-profit target ~$1.00 (90% of max profit)",78.8,,1.11,True,41.89,,0.212,0.0897,-0.0308,-0.0289,True,,43.0,49.12,0.999,4189.0,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Covered Call,False,"SELL 60.0C (delta 0.17, credit ~$0.70, max profit if called $11.58/share, breakeven $59.30, max profit $0.70 meets $0.20 min) | take-profit target ~$10.42 (90% of max profit)",117.2,,11.58,True,,,-0.172,0.0806,-0.0272,-0.0254,True,,60.0,49.12,10.422,,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Call Credit Spread,False,"SELL 60.0C / BUY 61.0C - wide bid/ask spread gives net credit ~$-0.07 (<=0), not tradeable as a credit spread",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Iron Condor,False,"Put credit ~$0.39 / call credit ~$-0.07 - wide bid/ask spread on one or both sides gives net credit <=0, not tradeable",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Call Debit Spread,False,"BUY 51.0C / SELL 60.0C (long delta 0.46, debit ~$2.25, width $9, max profit $6.75 meets $0.20 min, max loss $2.25 exceeds $1.20 risk cap) | take-profit target ~$6.08 (90% of max profit)",45.8,1.871,6.75,True,2.25,False,0.285,-0.0401,0.016959,0.0141,False,51.0,60.0,49.12,6.075,225.0,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Put Debit Spread,False,"BUY 49.0P / SELL 42.0P (long delta -0.45, debit ~$2.98, width $7, max profit $4.02 meets $0.20 min, max loss $2.98 exceeds $1.20 risk cap) | take-profit target ~$3.62 (90% of max profit)",45.5,0.204,4.02,True,2.98,False,-0.282,-0.0399,0.015949,0.014,False,49.0,42.0,49.12,3.618,298.0,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Jade Lizard,False,Could not build naked short put + call credit spread legs (missing/illiquid strikes),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
IONQ,0.03668,Range-bound,Low,Neutral,No Trade,19.4,36.1,1.09,0.63,Bearish,49.12,51.4,-2.28,-4.44,-1.138,27.0,2026-07-17,15,Range-bound,47.97,above,Bullish,"['IQM Begins Trading: What to Know About the Newly Listed Quantum Stock', 'A Revolutionary Technology Narrative Has Surged—Don’t Take the Bait', 'IonQ (IONQ) Stock Looks Pricey On Earnings Yet Strong On Returns', 'IonQ (IONQ) Joins Russell 1000 As It Shifts From Growth To Value', 'SkyWater Technology (SKYT) Up More Than 89% Over 6 Months, Here’s What You Need to Know']",3,0,0,0,0,0.0,N/A,,,,False,13.6,0.9218,0.8983,2.35,Neutral,False,0.05,70088,76676,0.0,0.0,2026-08-14,43,Contango,Front IV 91% < Back IV 107% (-15.3%) — normal term structure; calendar spread has no vol-edge advantage,0.9056,1.069,-15.3,0.9056,0.9845,-0.0789,True,0.92,chop,0.312,['IV discount -7.9% vs HV20 — buying cheap options adds edge'],No Trade (matrix says Low IV + Range-bound),Calendar Spread,True,"SELL 49.0C (2026-07-17, 15d) / BUY 49.0C (2026-08-14, 43d) - debit ~$5.10, front IV 91% vs back IV 107% (unfavorable (front IV <= back IV)). Max loss ~debit if price moves far from 49.0 before 2026-07-17; profit zone is near 49.0 as the front-month decays faster, max loss $5.10 exceeds $1.20 risk cap.",,,,,5.1,False,0.046,0.0374,-0.022268,0.0264,False,,,,,510.0,0.0,False,0.0,0.0,-0.0,,,,
